FirstName LastName FinalScore
Name8094 Surname8094 3.32
Name6716 Surname6716 3.32
Name9104 Surname9104 3.32
Name9490 Surname9490 3.32
Name7066 Surname7066 3.32
Name2656 Surname2656 3.32
Name7778 Surname7778 3.32
Name7789 Surname7789 3.32
Name2759 Surname2759 3.32
Name8516 Surname8516 3.32
Name3865 Surname3865 3.32
Name2420 Surname2420 3.32
Name7948 Surname7948 3.32
Name6842 Surname6842 3.32
Name1840 Surname1840 3.32
Name4463 Surname4463 3.32
Name8911 Surname8911 3.32
Name19 Surname19 3.32
Name8286 Surname8286 3.32
Name665 Surname665 3.32
Name7974 Surname7974 3.32
Name5667 Surname5667 3.32
Name1645 Surname1645 3.32
Name9576 Surname9576 3.32
Name8298 Surname8298 3.32
Name7138 Surname7138 3.32
Name2073 Surname2073 3.32
Name8674 Surname8674 3.32
Name3492 Surname3492 3.32
Name5286 Surname5286 3.32
Name8883 Surname8883 3.32
Name9246 Surname9246 3.32
Name6052 Surname6052 3.32
Name4128 Surname4128 3.32
Name9362 Surname9362 3.32
Name3966 Surname3966 3.32
Name1579 Surname1579 3.32
Name8426 Surname8426 3.32
Name6771 Surname6771 3.32
Name6952 Surname6952 3.32
Name8145 Surname8145 3.32
Name4666 Surname4666 3.32
Name8400 Surname8400 3.32
Name5848 Surname5848 3.32
Name5794 Surname5794 3.32
Name8185 Surname8185 3.32
Name4342 Surname4342 3.32
Name7162 Surname7162 3.32
Name1737 Surname1737 3.32
Name1257 Surname1257 3.32
Name3577 Surname3577 3.34
Name6291 Surname6291 3.34
Name104 Surname104 3.34
Name301 Surname301 3.36
Name3929 Surname3929 3.36
Name2091 Surname2091 3.36
Name7896 Surname7896 3.36
Name150 Surname150 3.36
Name7913 Surname7913 3.36
Name8392 Surname8392 3.36
Name2280 Surname2280 3.36
Name7747 Surname7747 3.36
Name7281 Surname7281 3.36
Name5097 Surname5097 3.36
Name6955 Surname6955 3.36
Name2753 Surname2753 3.36
Name9918 Surname9918 3.36
Name8082 Surname8082 3.36
Name4348 Surname4348 3.36
Name7460 Surname7460 3.36
Name426 Surname426 3.36
Name8337 Surname8337 3.36
Name5613 Surname5613 3.36
Name8718 Surname8718 3.36
Name684 Surname684 3.36
Name3595 Surname3595 3.36
Name9959 Surname9959 3.36
Name9 Surname9 3.36
Name5230 Surname5230 3.36
Name1921 Surname1921 3.36
Name333 Surname333 3.36
Name642 Surname642 3.36
Name8663 Surname8663 3.36
Name9094 Surname9094 3.36
Name7673 Surname7673 3.36
Name2490 Surname2490 3.36
Name772 Surname772 3.36
Name9469 Surname9469 3.36
Name6926 Surname6926 3.36
Name2852 Surname2852 3.36
Name7331 Surname7331 3.36
Name8075 Surname8075 3.38
Name3832 Surname3832 3.38
Name4412 Surname4412 3.38
Name3299 Surname3299 3.38
Name1931 Surname1931 3.38
Name7097 Surname7097 3.38
Name5882 Surname5882 3.38
Name1847 Surname1847 3.38
Name193 Surname193 3.38
Name4607 Surname4607 3.38
Name120 Surname120 3.38
Name2727 Surname2727 3.38
Name4031 Surname4031 3.38
Name6965 Surname6965 3.38
Name6214 Surname6214 3.38
Name6603 Surname6603 3.38
Name2560 Surname2560 3.38
Name8667 Surname8667 3.38
Name2195 Surname2195 3.38
Name5994 Surname5994 3.38
Name9127 Surname9127 3.38
Name9938 Surname9938 3.38
Name6867 Surname6867 3.38
Name9073 Surname9073 3.38
Name8422 Surname8422 3.38
Name321 Surname321 3.38
Name1650 Surname1650 3.38
Name7319 Surname7319 3.38
Name2922 Surname2922 3.38
Name849 Surname849 3.38
Name8561 Surname8561 3.38
Name3149 Surname3149 3.38
Name1388 Surname1388 3.38
Name9494 Surname9494 3.38
Name7107 Surname7107 3.38
Name5100 Surname5100 3.38
Name9889 Surname9889 3.38
Name4732 Surname4732 3.38
Name4230 Surname4230 3.38
Name3886 Surname3886 3.38
Name7233 Surname7233 3.38
Name2287 Surname2287 3.38
Name5920 Surname5920 3.38
Name9657 Surname9657 3.38
Name4671 Surname4671 3.4
Name9345 Surname9345 3.4
Name2078 Surname2078 3.4
Name71 Surname71 3.42
Name4465 Surname4465 3.42
Name9998 Surname9998 3.42
Name2173 Surname2173 3.42
Name2183 Surname2183 3.42
Name1950 Surname1950 3.42
Name6434 Surname6434 3.42
Name387 Surname387 3.42
Name2992 Surname2992 3.42
Name5897 Surname5897 3.42
Name3063 Surname3063 3.42
Name6692 Surname6692 3.42
Name3444 Surname3444 3.42
Name5094 Surname5094 3.42
Name203 Surname203 3.42
Name8587 Surname8587 3.42
Name6103 Surname6103 3.42
Name1251 Surname1251 3.42
Name6856 Surname6856 3.42
Name4394 Surname4394 3.42
Name2255 Surname2255 3.42
Name6099 Surname6099 3.42
Name5555 Surname5555 3.42
Name2812 Surname2812 3.42
Name6091 Surname6091 3.42
Name4602 Surname4602 3.42
Name9176 Surname9176 3.42
Name4424 Surname4424 3.42
Name1625 Surname1625 3.42
Name7312 Surname7312 3.42
Name1068 Surname1068 3.42
Name413 Surname413 3.42
Name1032 Surname1032 3.42
Name9710 Surname9710 3.42
Name6788 Surname6788 3.42
Name2001 Surname2001 3.42
Name886 Surname886 3.42
Name97 Surname97 3.44
Name467 Surname467 3.44
Name6255 Surname6255 3.44
Name3012 Surname3012 3.44
Name3424 Surname3424 3.44
Name883 Surname883 3.44
Name9214 Surname9214 3.44
Name8520 Surname8520 3.44
Name5422 Surname5422 3.44
Name7697 Surname7697 3.44
Name7058 Surname7058 3.44
Name1098 Surname1098 3.44
Name2634 Surname2634 3.44
Name3667 Surname3667 3.44
Name9414 Surname9414 3.44
Name6327 Surname6327 3.44
Name1622 Surname1622 3.44
Name7718 Surname7718 3.44
Name3429 Surname3429 3.44
Name3971 Surname3971 3.44
Name2229 Surname2229 3.44
Name8740 Surname8740 3.44
Name4040 Surname4040 3.44
Name4053 Surname4053 3.44
Name1593 Surname1593 3.44
Name5493 Surname5493 3.44
Name7866 Surname7866 3.44
Name494 Surname494 3.44
Name9363 Surname9363 3.44
Name6738 Surname6738 3.44
Name8954 Surname8954 3.44
Name8886 Surname8886 3.44
Name310 Surname310 3.44
Name2931 Surname2931 3.44
Name4444 Surname4444 3.44
Name8391 Surname8391 3.44
Name4076 Surname4076 3.46
Name4124 Surname4124 3.48
Name1001 Surname1001 3.48
Name248 Surname248 3.48
Name3366 Surname3366 3.48
Name6274 Surname6274 3.48
Name1367 Surname1367 3.48
Name4306 Surname4306 3.48
Name7171 Surname7171 3.48
Name7349 Surname7349 3.48
Name2451 Surname2451 3.48
Name1971 Surname1971 3.48
Name7011 Surname7011 3.48
Name1735 Surname1735 3.48
Name5030 Surname5030 3.48
Name9379 Surname9379 3.48
Name2427 Surname2427 3.48
Name6459 Surname6459 3.48
Name2260 Surname2260 3.48
Name2267 Surname2267 3.48
Name5200 Surname5200 3.48
Name2013 Surname2013 3.48
Name2406 Surname2406 3.48
Name3870 Surname3870 3.48
Name2401 Surname2401 3.48
Name2915 Surname2915 3.48
Name2996 Surname2996 3.48
Name8563 Surname8563 3.48
Name7804 Surname7804 3.48
Name3762 Surname3762 3.48
Name6774 Surname6774 3.48
Name6532 Surname6532 3.48
Name6953 Surname6953 3.48
Name239 Surname239 3.48
Name4643 Surname4643 3.48
Name7073 Surname7073 3.48
Name8389 Surname8389 3.48
Name9121 Surname9121 3.5
Name3310 Surname3310 3.5
Name2456 Surname2456 3.5
Name6754 Surname6754 3.5
Name2712 Surname2712 3.5
Name8187 Surname8187 3.5
Name2007 Surname2007 3.5
Name4659 Surname4659 3.5
Name5644 Surname5644 3.5
Name889 Surname889 3.5
Name8021 Surname8021 3.5
Name1896 Surname1896 3.5
Name1869 Surname1869 3.5
Name7506 Surname7506 3.5
Name1366 Surname1366 3.5
Name8281 Surname8281 3.5
Name6394 Surname6394 3.5
Name8498 Surname8498 3.5
Name8891 Surname8891 3.5
Name3895 Surname3895 3.5
Name2228 Surname2228 3.5
Name4793 Surname4793 3.5
Name2415 Surname2415 3.5
Name4718 Surname4718 3.5
Name2748 Surname2748 3.5
Name2754 Surname2754 3.5
Name4513 Surname4513 3.5
Name3291 Surname3291 3.5
Name2252 Surname2252 3.5
Name7874 Surname7874 3.5
Name4530 Surname4530 3.5
Name9236 Surname9236 3.5
Name5105 Surname5105 3.5
Name3701 Surname3701 3.5
Name2866 Surname2866 3.5
Name9310 Surname9310 3.5
Name7386 Surname7386 3.5
Name9746 Surname9746 3.5
Name2336 Surname2336 3.5
Name3197 Surname3197 3.52
Name4011 Surname4011 3.54
Name9297 Surname9297 3.54
Name760 Surname760 3.54
Name4690 Surname4690 3.54
Name9826 Surname9826 3.54
Name8955 Surname8955 3.54
Name773 Surname773 3.54
Name7984 Surname7984 3.54
Name3262 Surname3262 3.54
Name4997 Surname4997 3.54
Name9352 Surname9352 3.54
Name2090 Surname2090 3.54
Name7202 Surname7202 3.54
Name9382 Surname9382 3.54
Name5347 Surname5347 3.54
Name9660 Surname9660 3.54
Name2662 Surname2662 3.54
Name5487 Surname5487 3.54
Name6780 Surname6780 3.54
Name9466 Surname9466 3.54
Name6309 Surname6309 3.54
Name6201 Surname6201 3.54
Name5812 Surname5812 3.54
Name6135 Surname6135 3.54
Name2948 Surname2948 3.54
Name1488 Surname1488 3.54
Name5649 Surname5649 3.54
Name3270 Surname3270 3.54
Name4298 Surname4298 3.54
Name5057 Surname5057 3.54
Name9792 Surname9792 3.54
Name6854 Surname6854 3.54
Name8936 Surname8936 3.54
Name5155 Surname5155 3.54
Name7985 Surname7985 3.54
Name4973 Surname4973 3.54
Name1462 Surname1462 3.54
Name9478 Surname9478 3.54
Name4974 Surname4974 3.54
Name7533 Surname7533 3.54
Name4610 Surname4610 3.54
Name8672 Surname8672 3.54
Name8460 Surname8460 3.54
Name577 Surname577 3.54
Name8583 Surname8583 3.54
Name4094 Surname4094 3.54
Name3501 Surname3501 3.54
Name1062 Surname1062 3.54
Name7540 Surname7540 3.54
Name3889 Surname3889 3.54
Name1261 Surname1261 3.54
Name7744 Surname7744 3.54
Name8441 Surname8441 3.54
Name3877 Surname3877 3.54
Name5111 Surname5111 3.54
Name1131 Surname1131 3.54
Name7416 Surname7416 3.54
Name9514 Surname9514 3.54
Name9082 Surname9082 3.54
Name3688 Surname3688 3.54
Name4652 Surname4652 3.56
Name6597 Surname6597 3.56
Name7340 Surname7340 3.56
Name1097 Surname1097 3.56
Name345 Surname345 3.56
Name1113 Surname1113 3.56
Name8296 Surname8296 3.56
Name7249 Surname7249 3.56
Name6108 Surname6108 3.56
Name5423 Surname5423 3.56
Name5826 Surname5826 3.56
Name6266 Surname6266 3.56
Name3508 Surname3508 3.56
Name8387 Surname8387 3.56
Name9200 Surname9200 3.56
Name3502 Surname3502 3.56
Name9473 Surname9473 3.56
Name9088 Surname9088 3.56
Name128 Surname128 3.56
Name3067 Surname3067 3.56
Name626 Surname626 3.56
Name1106 Surname1106 3.56
Name4609 Surname4609 3.58
Name2014 Surname2014 3.58
Name7503 Surname7503 3.58
Name4584 Surname4584 3.58
Name2863 Surname2863 3.58
Name5736 Surname5736 3.6
Name6490 Surname6490 3.6
Name2348 Surname2348 3.6
Name3425 Surname3425 3.6
Name7707 Surname7707 3.6
Name5702 Surname5702 3.6
Name2941 Surname2941 3.6
Name3370 Surname3370 3.6
Name1897 Surname1897 3.6
Name7137 Surname7137 3.6
Name3672 Surname3672 3.6
Name8069 Surname8069 3.6
Name3806 Surname3806 3.6
Name2824 Surname2824 3.6
Name8317 Surname8317 3.6
Name5164 Surname5164 3.6
Name3069 Surname3069 3.6
Name7179 Surname7179 3.6
Name912 Surname912 3.6
Name7968 Surname7968 3.6
Name5969 Surname5969 3.6
Name4925 Surname4925 3.6
Name1571 Surname1571 3.6
Name6555 Surname6555 3.6
Name2279 Surname2279 3.6
Name6903 Surname6903 3.6
Name4721 Surname4721 3.6
Name412 Surname412 3.6
Name923 Surname923 3.6
Name7105 Surname7105 3.6
Name1616 Surname1616 3.6
Name6470 Surname6470 3.6
Name9373 Surname9373 3.6
Name3968 Surname3968 3.6
Name4914 Surname4914 3.6
Name3871 Surname3871 3.6
Name5202 Surname5202 3.6
Name5825 Surname5825 3.6
Name3142 Surname3142 3.6
Name3605 Surname3605 3.6
Name7032 Surname7032 3.6
Name7945 Surname7945 3.6
Name5488 Surname5488 3.6
Name9711 Surname9711 3.6
Name1359 Surname1359 3.62
Name3908 Surname3908 3.62
Name1519 Surname1519 3.62
Name6685 Surname6685 3.62
Name162 Surname162 3.62
Name1801 Surname1801 3.62
Name6941 Surname6941 3.62
Name2422 Surname2422 3.62
Name7618 Surname7618 3.62
Name8782 Surname8782 3.62
Name6650 Surname6650 3.62
Name7307 Surname7307 3.62
Name7857 Surname7857 3.62
Name8335 Surname8335 3.62
Name8352 Surname8352 3.62
Name981 Surname981 3.62
Name8816 Surname8816 3.62
Name1275 Surname1275 3.62
Name8339 Surname8339 3.62
Name5731 Surname5731 3.62
Name1276 Surname1276 3.64
Name3445 Surname3445 3.64
Name6525 Surname6525 3.64
Name210 Surname210 3.64
Name1085 Surname1085 3.64
Name361 Surname361 3.66
Name3177 Surname3177 3.66
Name1060 Surname1060 3.66
Name8042 Surname8042 3.66
Name6272 Surname6272 3.66
Name6234 Surname6234 3.66
Name6847 Surname6847 3.66
Name3346 Surname3346 3.66
Name5719 Surname5719 3.66
Name1911 Surname1911 3.66
Name9720 Surname9720 3.66
Name6217 Surname6217 3.66
Name3540 Surname3540 3.66
Name309 Surname309 3.66
Name1960 Surname1960 3.66
Name8641 Surname8641 3.66
Name2433 Surname2433 3.66
Name8771 Surname8771 3.66
Name669 Surname669 3.66
Name4725 Surname4725 3.66
Name2594 Surname2594 3.66
Name352 Surname352 3.66
Name7969 Surname7969 3.66
Name3239 Surname3239 3.66
Name4061 Surname4061 3.66
Name9626 Surname9626 3.66
Name1017 Surname1017 3.66
Name39 Surname39 3.66
Name7283 Surname7283 3.66
Name4065 Surname4065 3.66
Name5020 Surname5020 3.66
Name7640 Surname7640 3.66
Name411 Surname411 3.66
Name2159 Surname2159 3.66
Name8474 Surname8474 3.66
Name9183 Surname9183 3.66
Name528 Surname528 3.66
Name574 Surname574 3.66
Name7050 Surname7050 3.66
Name3852 Surname3852 3.66
Name1153 Surname1153 3.66
Name4293 Surname4293 3.66
Name5036 Surname5036 3.66
Name2723 Surname2723 3.66
Name4896 Surname4896 3.66
Name3022 Surname3022 3.66
Name6890 Surname6890 3.66
Name6604 Surname6604 3.66
Name6781 Surname6781 3.66
Name3884 Surname3884 3.66
Name9041 Surname9041 3.66
Name6691 Surname6691 3.66
Name3941 Surname3941 3.66
Name3783 Surname3783 3.66
Name5641 Surname5641 3.66
Name7049 Surname7049 3.66
Name5772 Surname5772 3.68
Name1854 Surname1854 3.68
Name1701 Surname1701 3.68
Name4390 Surname4390 3.68
Name9493 Surname9493 3.68
Name7906 Surname7906 3.68
Name16 Surname16 3.68
Name5255 Surname5255 3.68
Name9552 Surname9552 3.68
Name9794 Surname9794 3.68
Name245 Surname245 3.68
Name4939 Surname4939 3.68
Name9130 Surname9130 3.68
Name1305 Surname1305 3.7
Name2055 Surname2055 3.7
Name2739 Surname2739 3.7
Name5544 Surname5544 3.7
Name458 Surname458 3.7
Name3126 Surname3126 3.7
Name4408 Surname4408 3.7
Name9784 Surname9784 3.7
Name1224 Surname1224 3.7
Name8301 Surname8301 3.7
Name9971 Surname9971 3.72
Name738 Surname738 3.72
Name6022 Surname6022 3.72
Name9896 Surname9896 3.72
Name8878 Surname8878 3.72
Name7000 Surname7000 3.72
Name4950 Surname4950 3.72
Name4961 Surname4961 3.72
Name4323 Surname4323 3.72
Name1492 Surname1492 3.72
Name1583 Surname1583 3.72
Name2625 Surname2625 3.72
Name9245 Surname9245 3.72
Name4084 Surname4084 3.72
Name6392 Surname6392 3.72
Name5135 Surname5135 3.72
Name370 Surname370 3.72
Name1158 Surname1158 3.72
Name1863 Surname1863 3.72
Name5892 Surname5892 3.72
Name7477 Surname7477 3.72
Name6749 Surname6749 3.72
Name7519 Surname7519 3.72
Name7918 Surname7918 3.72
Name7917 Surname7917 3.72
Name4891 Surname4891 3.72
Name9351 Surname9351 3.72
Name7490 Surname7490 3.72
Name9954 Surname9954 3.72
Name4562 Surname4562 3.72
Name5162 Surname5162 3.72
Name9898 Surname9898 3.72
Name1777 Surname1777 3.72
Name1450 Surname1450 3.72
Name2990 Surname2990 3.72
Name3732 Surname3732 3.72
Name7900 Surname7900 3.72
Name4627 Surname4627 3.72
Name5351 Surname5351 3.72
Name415 Surname415 3.72
Name5916 Surname5916 3.72
Name1129 Surname1129 3.72
Name2666 Surname2666 3.72
Name8331 Surname8331 3.72
Name9682 Surname9682 3.72
Name6635 Surname6635 3.72
Name6177 Surname6177 3.72
Name9824 Surname9824 3.72
Name6331 Surname6331 3.72
Name9063 Surname9063 3.72
Name5855 Surname5855 3.72
Name3896 Surname3896 3.72
Name346 Surname346 3.72
Name8327 Surname8327 3.72
Name2800 Surname2800 3.72
Name3903 Surname3903 3.72
Name1945 Surname1945 3.72
Name2964 Surname2964 3.72
Name7157 Surname7157 3.72
Name6301 Surname6301 3.72
Name5342 Surname5342 3.74
Name6647 Surname6647 3.74
Name8510 Surname8510 3.74
Name8981 Surname8981 3.74
Name425 Surname425 3.74
Name1915 Surname1915 3.74
Name2968 Surname2968 3.74
Name9627 Surname9627 3.74
Name3261 Surname3261 3.74
Name752 Surname752 3.74
Name8948 Surname8948 3.74
Name8343 Surname8343 3.74
Name1042 Surname1042 3.74
Name7650 Surname7650 3.74
Name5001 Surname5001 3.74
Name5888 Surname5888 3.76
Name2589 Surname2589 3.76
Name2722 Surname2722 3.76
Name4921 Surname4921 3.76
Name5829 Surname5829 3.76
Name4868 Surname4868 3.76
Name2696 Surname2696 3.76
Name6870 Surname6870 3.76
Name9790 Surname9790 3.76
Name7286 Surname7286 3.76
Name7125 Surname7125 3.76
Name9532 Surname9532 3.76
Name3191 Surname3191 3.76
Name495 Surname495 3.76
Name1006 Surname1006 3.78
Name9470 Surname9470 3.78
Name9018 Surname9018 3.78
Name6306 Surname6306 3.78
Name3202 Surname3202 3.78
Name6860 Surname6860 3.78
Name4665 Surname4665 3.78
Name8916 Surname8916 3.78
Name3112 Surname3112 3.78
Name6337 Surname6337 3.78
Name6452 Surname6452 3.78
Name6527 Surname6527 3.78
Name6259 Surname6259 3.78
Name853 Surname853 3.78
Name7628 Surname7628 3.78
Name2804 Surname2804 3.78
Name2654 Surname2654 3.78
Name8839 Surname8839 3.78
Name7895 Surname7895 3.78
Name860 Surname860 3.78
Name5482 Surname5482 3.78
Name9639 Surname9639 3.78
Name9713 Surname9713 3.78
Name7852 Surname7852 3.78
Name565 Surname565 3.78
Name2185 Surname2185 3.78
Name6651 Surname6651 3.78
Name4991 Surname4991 3.78
Name2201 Surname2201 3.78
Name4035 Surname4035 3.78
Name9378 Surname9378 3.78
Name1140 Surname1140 3.78
Name5780 Surname5780 3.78
Name4110 Surname4110 3.78
Name1686 Surname1686 3.78
Name9566 Surname9566 3.78
Name575 Surname575 3.78
Name8568 Surname8568 3.78
Name1664 Surname1664 3.78
Name3712 Surname3712 3.78
Name144 Surname144 3.78
Name139 Surname139 3.78
Name4417 Surname4417 3.78
Name4578 Surname4578 3.78
Name5869 Surname5869 3.78
Name8285 Surname8285 3.78
Name1959 Surname1959 3.78
Name5927 Surname5927 3.78
Name379 Surname379 3.78
Name4740 Surname4740 3.78
Name2003 Surname2003 3.78
Name7848 Surname7848 3.78
Name2017 Surname2017 3.78
Name2052 Surname2052 3.78
Name4834 Surname4834 3.78
Name6770 Surname6770 3.78
Name4873 Surname4873 3.78
Name2106 Surname2106 3.78
Name7197 Surname7197 3.78
Name6005 Surname6005 3.78
Name3434 Surname3434 3.78
Name6838 Surname6838 3.78
Name3469 Surname3469 3.78
Name5287 Surname5287 3.78
Name5249 Surname5249 3.78
Name122 Surname122 3.8
Name5519 Surname5519 3.8
Name6342 Surname6342 3.8
Name3417 Surname3417 3.8
Name7863 Surname7863 3.8
Name601 Surname601 3.8
Name1342 Surname1342 3.8
Name6814 Surname6814 3.8
Name3679 Surname3679 3.8
Name5376 Surname5376 3.8
Name324 Surname324 3.8
Name5374 Surname5374 3.8
Name4154 Surname4154 3.82
Name4449 Surname4449 3.82
Name1455 Surname1455 3.82
Name9147 Surname9147 3.82
Name8199 Surname8199 3.82
Name7452 Surname7452 3.82
Name5948 Surname5948 3.82
Name4964 Surname4964 3.82
Name5260 Surname5260 3.82
Name9800 Surname9800 3.84
Name4483 Surname4483 3.84
Name9323 Surname9323 3.84
Name4487 Surname4487 3.84
Name1263 Surname1263 3.84
Name6090 Surname6090 3.84
Name63 Surname63 3.84
Name7068 Surname7068 3.84
Name5786 Surname5786 3.84
Name5988 Surname5988 3.84
Name3602 Surname3602 3.84
Name4516 Surname4516 3.84
Name6622 Surname6622 3.84
Name3159 Surname3159 3.84
Name5116 Surname5116 3.84
Name5357 Surname5357 3.84
Name1967 Surname1967 3.84
Name5099 Surname5099 3.84
Name5205 Surname5205 3.84
Name7660 Surname7660 3.84
Name5936 Surname5936 3.84
Name5257 Surname5257 3.84
Name8149 Surname8149 3.84
Name1694 Surname1694 3.84
Name7923 Surname7923 3.84
Name993 Surname993 3.84
Name9709 Surname9709 3.84
Name8433 Surname8433 3.84
Name374 Surname374 3.84
Name4388 Surname4388 3.84
Name1350 Surname1350 3.84
Name8769 Surname8769 3.84
Name7934 Surname7934 3.84
Name5945 Surname5945 3.84
Name5725 Surname5725 3.84
Name3609 Surname3609 3.84
Name5406 Surname5406 3.84
Name9894 Surname9894 3.84
Name476 Surname476 3.84
Name8458 Surname8458 3.84
Name661 Surname661 3.84
Name5727 Surname5727 3.84
Name8013 Surname8013 3.84
Name2678 Surname2678 3.84
Name5525 Surname5525 3.84
Name3369 Surname3369 3.84
Name7636 Surname7636 3.84
Name9872 Surname9872 3.84
Name2780 Surname2780 3.84
Name7277 Surname7277 3.84
Name1980 Surname1980 3.84
Name7548 Surname7548 3.84
Name1099 Surname1099 3.84
Name145 Surname145 3.84
Name1689 Surname1689 3.86
Name8483 Surname8483 3.86
Name8944 Surname8944 3.86
Name48 Surname48 3.86
Name4799 Surname4799 3.86
Name6549 Surname6549 3.86
Name4243 Surname4243 3.86
Name3230 Surname3230 3.86
Name8892 Surname8892 3.86
Name9350 Surname9350 3.86
Name8873 Surname8873 3.86
Name9459 Surname9459 3.88
Name7313 Surname7313 3.88
Name977 Surname977 3.88
Name9855 Surname9855 3.88
Name8197 Surname8197 3.88
Name9471 Surname9471 3.88
Name4183 Surname4183 3.88
Name3085 Surname3085 3.88
Name7143 Surname7143 3.88
Name1200 Surname1200 3.88
Name9759 Surname9759 3.88
Name5814 Surname5814 3.88
Name8102 Surname8102 3.88
Name2876 Surname2876 3.88
Name6538 Surname6538 3.88
Name8687 Surname8687 3.88
Name2275 Surname2275 3.88
Name2822 Surname2822 3.88
Name9675 Surname9675 3.88
Name7306 Surname7306 3.88
Name1393 Surname1393 3.88
Name1178 Surname1178 3.88
Name7952 Surname7952 3.88
Name6458 Surname6458 3.88
Name158 Surname158 3.88
Name7063 Surname7063 3.9
Name6968 Surname6968 3.9
Name2028 Surname2028 3.9
Name8182 Surname8182 3.9
Name2034 Surname2034 3.9
Name8358 Surname8358 3.9
Name1469 Surname1469 3.9
Name7310 Surname7310 3.9
Name5840 Surname5840 3.9
Name4457 Surname4457 3.9
Name2128 Surname2128 3.9
Name9435 Surname9435 3.9
Name1889 Surname1889 3.9
Name8865 Surname8865 3.9
Name6772 Surname6772 3.9
Name5297 Surname5297 3.9
Name8584 Surname8584 3.9
Name4573 Surname4573 3.9
Name9973 Surname9973 3.9
Name3834 Surname3834 3.9
Name7294 Surname7294 3.9
Name6312 Surname6312 3.9
Name7478 Surname7478 3.9
Name8637 Surname8637 3.9
Name5367 Surname5367 3.9
Name8580 Surname8580 3.9
Name6994 Surname6994 3.9
Name607 Surname607 3.9
Name4138 Surname4138 3.9
Name7834 Surname7834 3.9
Name7693 Surname7693 3.9
Name5908 Surname5908 3.9
Name5368 Surname5368 3.9
Name5176 Surname5176 3.9
Name5404 Surname5404 3.9
Name7014 Surname7014 3.9
Name1260 Surname1260 3.9
Name5735 Surname5735 3.9
Name6190 Surname6190 3.9
Name5672 Surname5672 3.9
Name8835 Surname8835 3.9
Name4978 Surname4978 3.9
Name3353 Surname3353 3.9
Name1748 Surname1748 3.9
Name4042 Surname4042 3.9
Name1972 Surname1972 3.9
Name7168 Surname7168 3.9
Name3341 Surname3341 3.9
Name6046 Surname6046 3.9
Name1711 Surname1711 3.9
Name9455 Surname9455 3.9
Name1013 Surname1013 3.9
Name5799 Surname5799 3.9
Name9025 Surname9025 3.9
Name3137 Surname3137 3.9
Name2649 Surname2649 3.9
Name4108 Surname4108 3.9
Name3060 Surname3060 3.9
Name8798 Surname8798 3.9
Name2731 Surname2731 3.92
Name7160 Surname7160 3.92
Name6979 Surname6979 3.92
Name4805 Surname4805 3.92
Name8655 Surname8655 3.94
Name2504 Surname2504 3.94
Name4617 Surname4617 3.94
Name8268 Surname8268 3.94
Name393 Surname393 3.94
Name337 Surname337 3.94
Name2910 Surname2910 3.94
Name8908 Surname8908 3.94
Name354 Surname354 3.94
Name9730 Surname9730 3.94
Name8931 Surname8931 3.94
Name4398 Surname4398 3.94
Name5093 Surname5093 3.94
Name558 Surname558 3.94
Name3846 Surname3846 3.94
Name6565 Surname6565 3.94
Name7087 Surname7087 3.94
Name6510 Surname6510 3.94
Name2366 Surname2366 3.94
Name4155 Surname4155 3.94
Name26 Surname26 3.94
Name1643 Surname1643 3.94
Name140 Surname140 3.94
Name9739 Surname9739 3.94
Name4851 Surname4851 3.94
Name1214 Surname1214 3.94
Name7212 Surname7212 3.94
Name1082 Surname1082 3.94
Name809 Surname809 3.94
Name7813 Surname7813 3.94
Name1046 Surname1046 3.94
Name5379 Surname5379 3.94
Name5991 Surname5991 3.94
Name4677 Surname4677 3.96
Name3273 Surname3273 3.96
Name6155 Surname6155 3.96
Name5883 Surname5883 3.96
Name3781 Surname3781 3.96
Name5598 Surname5598 3.96
Name7971 Surname7971 3.96
Name5380 Surname5380 3.96
Name4650 Surname4650 3.96
Name7885 Surname7885 3.96
Name2847 Surname2847 3.96
Name5887 Surname5887 3.96
Name3523 Surname3523 3.96
Name4774 Surname4774 3.96
Name7256 Surname7256 3.96
Name106 Surname106 3.96
Name2918 Surname2918 3.96
Name928 Surname928 3.96
Name8171 Surname8171 3.96
Name7910 Surname7910 3.96
Name4251 Surname4251 3.96
Name4738 Surname4738 3.96
Name8689 Surname8689 3.96
Name2882 Surname2882 3.96
Name6250 Surname6250 3.96
Name6375 Surname6375 3.96
Name4135 Surname4135 3.96
Name6055 Surname6055 3.96
Name9844 Surname9844 3.96
Name4512 Surname4512 3.96
Name8682 Surname8682 3.96
Name182 Surname182 3.96
Name8529 Surname8529 3.96
Name7714 Surname7714 3.96
Name171 Surname171 3.96
Name569 Surname569 3.96
Name1208 Surname1208 3.96
Name9294 Surname9294 3.96
Name9280 Surname9280 3.96
Name9207 Surname9207 3.96
Name1435 Surname1435 3.96
Name1141 Surname1141 3.96
Name7563 Surname7563 3.96
Name9531 Surname9531 3.96
Name6706 Surname6706 3.96
Name9071 Surname9071 3.96
Name9640 Surname9640 3.96
Name2125 Surname2125 3.96
Name2096 Surname2096 3.96
Name6630 Surname6630 3.96
Name2072 Surname2072 3.96
Name1479 Surname1479 3.96
Name2074 Surname2074 3.96
Name973 Surname973 3.96
Name1291 Surname1291 3.96
Name9118 Surname9118 3.96
Name6728 Surname6728 3.96
Name1266 Surname1266 3.96
Name9314 Surname9314 3.96
Name9484 Surname9484 3.96
