FirstName LastName FinalScore
Name6536 Surname6536 6.34
Name1240 Surname1240 6.34
Name9142 Surname9142 6.34
Name1016 Surname1016 6.34
Name2658 Surname2658 6.34
Name9636 Surname9636 6.34
Name9301 Surname9301 6.34
Name6481 Surname6481 6.34
Name1495 Surname1495 6.34
Name7020 Surname7020 6.34
Name6862 Surname6862 6.34
Name2212 Surname2212 6.34
Name2196 Surname2196 6.34
Name7083 Surname7083 6.34
Name2861 Surname2861 6.34
Name2165 Surname2165 6.34
Name3030 Surname3030 6.34
Name9403 Surname9403 6.34
Name3042 Surname3042 6.34
Name7242 Surname7242 6.34
Name280 Surname280 6.34
Name4010 Surname4010 6.34
Name5058 Surname5058 6.34
Name4625 Surname4625 6.34
Name5092 Surname5092 6.34
Name5114 Surname5114 6.34
Name4349 Surname4349 6.34
Name7844 Surname7844 6.34
Name8022 Surname8022 6.34
Name4107 Surname4107 6.34
Name3519 Surname3519 6.34
Name8537 Surname8537 6.34
Name5662 Surname5662 6.34
Name5445 Surname5445 6.34
Name6141 Surname6141 6.34
Name5506 Surname5506 6.34
Name3683 Surname3683 6.34
Name3684 Surname3684 6.34
Name7870 Surname7870 6.34
Name4995 Surname4995 6.34
Name5828 Surname5828 6.34
Name5571 Surname5571 6.36
Name8037 Surname8037 6.36
Name1330 Surname1330 6.36
Name2160 Surname2160 6.36
Name2870 Surname2870 6.36
Name6006 Surname6006 6.36
Name8923 Surname8923 6.36
Name4161 Surname4161 6.36
Name8431 Surname8431 6.36
Name976 Surname976 6.36
Name9451 Surname9451 6.36
Name2417 Surname2417 6.36
Name8979 Surname8979 6.36
Name6283 Surname6283 6.36
Name7871 Surname7871 6.36
Name2500 Surname2500 6.36
Name7210 Surname7210 6.36
Name3306 Surname3306 6.36
Name1610 Surname1610 6.36
Name3148 Surname3148 6.36
Name4419 Surname4419 6.36
Name9602 Surname9602 6.36
Name6848 Surname6848 6.36
Name3058 Surname3058 6.36
Name3404 Surname3404 6.36
Name1391 Surname1391 6.36
Name9936 Surname9936 6.36
Name3621 Surname3621 6.38
Name5455 Surname5455 6.38
Name8959 Surname8959 6.38
Name2648 Surname2648 6.4
Name7360 Surname7360 6.4
Name3708 Surname3708 6.4
Name6078 Surname6078 6.4
Name7924 Surname7924 6.4
Name9030 Surname9030 6.4
Name7009 Surname7009 6.4
Name8241 Surname8241 6.4
Name8421 Surname8421 6.4
Name2786 Surname2786 6.4
Name8579 Surname8579 6.4
Name1163 Surname1163 6.4
Name7273 Surname7273 6.4
Name8547 Surname8547 6.4
Name1151 Surname1151 6.4
Name2881 Surname2881 6.4
Name6960 Surname6960 6.4
Name7002 Surname7002 6.4
Name261 Surname261 6.4
Name7702 Surname7702 6.4
Name2937 Surname2937 6.4
Name9361 Surname9361 6.4
Name2126 Surname2126 6.4
Name2021 Surname2021 6.4
Name1358 Surname1358 6.4
Name7500 Surname7500 6.4
Name1920 Surname1920 6.4
Name7090 Surname7090 6.4
Name9344 Surname9344 6.4
Name1784 Surname1784 6.4
Name2140 Surname2140 6.4
Name9481 Surname9481 6.4
Name7830 Surname7830 6.4
Name1624 Surname1624 6.4
Name910 Surname910 6.4
Name5081 Surname5081 6.4
Name837 Surname837 6.4
Name5782 Surname5782 6.4
Name2572 Surname2572 6.4
Name9506 Surname9506 6.4
Name6000 Surname6000 6.4
Name9834 Surname9834 6.4
Name8010 Surname8010 6.4
Name6596 Surname6596 6.4
Name7182 Surname7182 6.4
Name2384 Surname2384 6.4
Name6035 Surname6035 6.4
Name2437 Surname2437 6.4
Name7375 Surname7375 6.4
Name7190 Surname7190 6.4
Name2489 Surname2489 6.4
Name5687 Surname5687 6.4
Name8190 Surname8190 6.4
Name7855 Surname7855 6.4
Name159 Surname159 6.4
Name3640 Surname3640 6.4
Name3280 Surname3280 6.4
Name3285 Surname3285 6.4
Name8713 Surname8713 6.4
Name6317 Surname6317 6.4
Name3460 Surname3460 6.42
Name1170 Surname1170 6.42
Name7080 Surname7080 6.42
Name5170 Surname5170 6.42
Name8522 Surname8522 6.42
Name388 Surname388 6.42
Name3976 Surname3976 6.42
Name8608 Surname8608 6.42
Name5149 Surname5149 6.42
Name3090 Surname3090 6.42
Name3987 Surname3987 6.42
Name5830 Surname5830 6.42
Name749 Surname749 6.42
Name8589 Surname8589 6.42
Name1867 Surname1867 6.44
Name821 Surname821 6.44
Name9450 Surname9450 6.44
Name3716 Surname3716 6.44
Name59 Surname59 6.44
Name438 Surname438 6.44
Name278 Surname278 6.44
Name6328 Surname6328 6.44
Name6820 Surname6820 6.44
Name1272 Surname1272 6.46
Name1269 Surname1269 6.46
Name3838 Surname3838 6.46
Name9169 Surname9169 6.46
Name9787 Surname9787 6.46
Name3547 Surname3547 6.46
Name814 Surname814 6.46
Name2939 Surname2939 6.46
Name5841 Surname5841 6.46
Name9005 Surname9005 6.46
Name812 Surname812 6.46
Name3431 Surname3431 6.46
Name5096 Surname5096 6.46
Name5619 Surname5619 6.46
Name4681 Surname4681 6.46
Name9114 Surname9114 6.46
Name1407 Surname1407 6.46
Name3457 Surname3457 6.46
Name8956 Surname8956 6.46
Name3268 Surname3268 6.46
Name2278 Surname2278 6.46
Name8028 Surname8028 6.46
Name3454 Surname3454 6.46
Name9786 Surname9786 6.46
Name7252 Surname7252 6.46
Name2867 Surname2867 6.46
Name8224 Surname8224 6.46
Name300 Surname300 6.46
Name2761 Surname2761 6.46
Name8108 Surname8108 6.46
Name7420 Surname7420 6.46
Name516 Surname516 6.46
Name8512 Surname8512 6.46
Name6012 Surname6012 6.46
Name9882 Surname9882 6.46
Name6275 Surname6275 6.46
Name468 Surname468 6.46
Name5650 Surname5650 6.46
Name3322 Surname3322 6.46
Name5321 Surname5321 6.46
Name227 Surname227 6.46
Name9324 Surname9324 6.46
Name541 Surname541 6.46
Name4232 Surname4232 6.46
Name8734 Surname8734 6.46
Name9313 Surname9313 6.46
Name7756 Surname7756 6.46
Name656 Surname656 6.46
Name5277 Surname5277 6.46
Name191 Surname191 6.46
Name9295 Surname9295 6.46
Name2458 Surname2458 6.46
Name6175 Surname6175 6.46
Name4125 Surname4125 6.46
Name8662 Surname8662 6.46
Name4361 Surname4361 6.46
Name1069 Surname1069 6.46
Name5741 Surname5741 6.46
Name1696 Surname1696 6.46
Name8428 Surname8428 6.46
Name1634 Surname1634 6.46
Name8271 Surname8271 6.46
Name3000 Surname3000 6.46
Name1233 Surname1233 6.46
Name2043 Surname2043 6.46
Name4861 Surname4861 6.46
Name9539 Surname9539 6.46
Name8840 Surname8840 6.46
Name2172 Surname2172 6.46
Name9177 Surname9177 6.46
Name7572 Surname7572 6.46
Name1790 Surname1790 6.46
Name9842 Surname9842 6.46
Name9987 Surname9987 6.46
Name739 Surname739 6.46
Name3057 Surname3057 6.46
Name7625 Surname7625 6.46
Name1719 Surname1719 6.48
Name9366 Surname9366 6.48
Name2325 Surname2325 6.48
Name4291 Surname4291 6.48
Name3274 Surname3274 6.48
Name7116 Surname7116 6.48
Name657 Surname657 6.48
Name3376 Surname3376 6.48
Name3537 Surname3537 6.48
Name8918 Surname8918 6.48
Name230 Surname230 6.48
Name5986 Surname5986 6.48
Name2862 Surname2862 6.48
Name396 Surname396 6.5
Name7348 Surname7348 6.5
Name2019 Surname2019 6.5
Name513 Surname513 6.5
Name3435 Surname3435 6.5
Name5903 Surname5903 6.5
Name6900 Surname6900 6.5
Name9397 Surname9397 6.5
Name3500 Surname3500 6.52
Name5319 Surname5319 6.52
Name1174 Surname1174 6.52
Name9251 Surname9251 6.52
Name277 Surname277 6.52
Name7622 Surname7622 6.52
Name1891 Surname1891 6.52
Name5263 Surname5263 6.52
Name2069 Surname2069 6.52
Name386 Surname386 6.52
Name7299 Surname7299 6.52
Name1881 Surname1881 6.52
Name5907 Surname5907 6.52
Name4847 Surname4847 6.52
Name8496 Surname8496 6.52
Name4256 Surname4256 6.52
Name2603 Surname2603 6.52
Name646 Surname646 6.52
Name168 Surname168 6.52
Name777 Surname777 6.52
Name1626 Surname1626 6.52
Name8491 Surname8491 6.52
Name2310 Surname2310 6.52
Name6535 Surname6535 6.52
Name913 Surname913 6.52
Name4649 Surname4649 6.52
Name8246 Surname8246 6.52
Name3736 Surname3736 6.52
Name4074 Surname4074 6.52
Name9947 Surname9947 6.52
Name6724 Surname6724 6.52
Name8976 Surname8976 6.52
Name2874 Surname2874 6.52
Name7290 Surname7290 6.52
Name3196 Surname3196 6.52
Name4780 Surname4780 6.52
Name3050 Surname3050 6.52
Name1767 Surname1767 6.52
Name9364 Surname9364 6.52
Name5538 Surname5538 6.52
Name6143 Surname6143 6.52
Name1298 Surname1298 6.52
Name7793 Surname7793 6.52
Name1464 Surname1464 6.54
Name409 Surname409 6.54
Name1862 Surname1862 6.54
Name4479 Surname4479 6.54
Name7 Surname7 6.54
Name5639 Surname5639 6.54
Name754 Surname754 6.54
Name3031 Surname3031 6.54
Name6157 Surname6157 6.54
Name7191 Surname7191 6.54
Name5101 Surname5101 6.54
Name7501 Surname7501 6.54
Name3470 Surname3470 6.54
Name3125 Surname3125 6.54
Name1642 Surname1642 6.54
Name4264 Surname4264 6.56
Name3586 Surname3586 6.56
Name731 Surname731 6.56
Name6419 Surname6419 6.56
Name5756 Surname5756 6.56
Name7013 Surname7013 6.56
Name8569 Surname8569 6.56
Name647 Surname647 6.56
Name5712 Surname5712 6.56
Name149 Surname149 6.56
Name4080 Surname4080 6.58
Name628 Surname628 6.58
Name1964 Surname1964 6.58
Name4902 Surname4902 6.58
Name7552 Surname7552 6.58
Name8673 Surname8673 6.58
Name2182 Surname2182 6.58
Name1074 Surname1074 6.58
Name4085 Surname4085 6.58
Name1075 Surname1075 6.58
Name5939 Surname5939 6.58
Name6336 Surname6336 6.58
Name1875 Surname1875 6.58
Name8008 Surname8008 6.58
Name4137 Surname4137 6.58
Name2483 Surname2483 6.58
Name3581 Surname3581 6.58
Name4431 Surname4431 6.58
Name9633 Surname9633 6.58
Name9218 Surname9218 6.58
Name4615 Surname4615 6.58
Name1267 Surname1267 6.58
Name5316 Surname5316 6.58
Name6126 Surname6126 6.58
Name9653 Surname9653 6.58
Name6245 Surname6245 6.58
Name2340 Surname2340 6.58
Name8251 Surname8251 6.58
Name3558 Surname3558 6.58
Name3750 Surname3750 6.58
Name5858 Surname5858 6.58
Name842 Surname842 6.58
Name7234 Surname7234 6.58
Name8974 Surname8974 6.58
Name4988 Surname4988 6.58
Name915 Surname915 6.58
Name1489 Surname1489 6.58
Name4697 Surname4697 6.58
Name2245 Surname2245 6.58
Name7993 Surname7993 6.58
Name6368 Surname6368 6.58
Name9353 Surname9353 6.58
Name5501 Surname5501 6.58
Name6254 Surname6254 6.58
Name9360 Surname9360 6.58
Name1747 Surname1747 6.58
Name9055 Surname9055 6.58
Name1222 Surname1222 6.58
Name9525 Surname9525 6.58
Name1666 Surname1666 6.58
Name2048 Surname2048 6.58
Name5917 Surname5917 6.58
Name3639 Surname3639 6.58
Name526 Surname526 6.58
Name397 Surname397 6.58
Name9023 Surname9023 6.58
Name1239 Surname1239 6.58
Name4213 Surname4213 6.6
Name2413 Surname2413 6.6
Name4275 Surname4275 6.6
Name2120 Surname2120 6.6
Name5987 Surname5987 6.6
Name7649 Surname7649 6.6
Name2973 Surname2973 6.6
Name3340 Surname3340 6.6
Name3974 Surname3974 6.6
Name2710 Surname2710 6.6
Name2864 Surname2864 6.6
Name5086 Surname5086 6.6
Name6162 Surname6162 6.6
Name6805 Surname6805 6.62
Name7972 Surname7972 6.62
Name7438 Surname7438 6.62
Name1580 Surname1580 6.62
Name3998 Surname3998 6.62
Name2633 Surname2633 6.62
Name4951 Surname4951 6.62
Name3775 Surname3775 6.62
Name6122 Surname6122 6.62
Name866 Surname866 6.62
Name7564 Surname7564 6.62
Name502 Surname502 6.62
Name9851 Surname9851 6.62
Name9460 Surname9460 6.62
Name1904 Surname1904 6.62
Name95 Surname95 6.62
Name7902 Surname7902 6.62
Name4660 Surname4660 6.62
Name9901 Surname9901 6.62
Name1235 Surname1235 6.64
Name9515 Surname9515 6.64
Name8225 Surname8225 6.64
Name4723 Surname4723 6.64
Name11 Surname11 6.64
Name1517 Surname1517 6.64
Name997 Surname997 6.64
Name4943 Surname4943 6.64
Name7846 Surname7846 6.64
Name4930 Surname4930 6.64
Name4884 Surname4884 6.64
Name1130 Surname1130 6.64
Name9184 Surname9184 6.64
Name3689 Surname3689 6.64
Name5972 Surname5972 6.64
Name9761 Surname9761 6.64
Name4338 Surname4338 6.64
Name4414 Surname4414 6.64
Name7098 Surname7098 6.64
Name5189 Surname5189 6.64
Name724 Surname724 6.64
Name1792 Surname1792 6.64
Name6799 Surname6799 6.64
Name1665 Surname1665 6.64
Name5971 Surname5971 6.64
Name9676 Surname9676 6.64
Name3422 Surname3422 6.64
Name6836 Surname6836 6.64
Name9981 Surname9981 6.64
Name5075 Surname5075 6.64
Name3452 Surname3452 6.64
Name855 Surname855 6.64
Name5893 Surname5893 6.64
Name8096 Surname8096 6.64
Name4274 Surname4274 6.64
Name1483 Surname1483 6.64
Name6112 Surname6112 6.64
Name9863 Surname9863 6.64
Name6124 Surname6124 6.64
Name8727 Surname8727 6.64
Name9849 Surname9849 6.64
Name6516 Surname6516 6.64
Name2796 Surname2796 6.64
Name3844 Surname3844 6.64
Name4048 Surname4048 6.64
Name7648 Surname7648 6.64
Name2943 Surname2943 6.64
Name8972 Surname8972 6.64
Name7986 Surname7986 6.64
Name2542 Surname2542 6.64
Name7929 Surname7929 6.64
Name209 Surname209 6.64
Name6268 Surname6268 6.64
Name3174 Surname3174 6.64
Name460 Surname460 6.64
Name8796 Surname8796 6.64
Name9945 Surname9945 6.64
Name6469 Surname6469 6.64
Name6639 Surname6639 6.64
Name6330 Surname6330 6.64
Name6087 Surname6087 6.64
Name5473 Surname5473 6.66
Name8236 Surname8236 6.66
Name706 Surname706 6.66
Name5360 Surname5360 6.68
Name3626 Surname3626 6.68
Name4380 Surname4380 6.68
Name3892 Surname3892 6.68
Name4557 Surname4557 6.68
Name8341 Surname8341 6.68
Name6598 Surname6598 6.68
Name401 Surname401 6.68
Name871 Surname871 6.68
Name4957 Surname4957 6.68
Name6219 Surname6219 6.68
Name2830 Surname2830 6.68
Name4901 Surname4901 6.68
Name5659 Surname5659 6.68
Name1117 Surname1117 6.68
Name679 Surname679 6.68
Name9006 Surname9006 6.68
Name7624 Surname7624 6.68
Name2729 Surname2729 6.68
Name2124 Surname2124 6.68
Name121 Surname121 6.68
Name6203 Surname6203 6.68
Name7579 Surname7579 6.68
Name332 Surname332 6.68
Name3785 Surname3785 6.68
Name7508 Surname7508 6.68
Name5429 Surname5429 6.7
Name905 Surname905 6.7
Name7880 Surname7880 6.7
Name1938 Surname1938 6.7
Name7184 Surname7184 6.7
Name2479 Surname2479 6.7
Name1866 Surname1866 6.7
Name366 Surname366 6.7
Name9862 Surname9862 6.7
Name8701 Surname8701 6.7
Name1529 Surname1529 6.7
Name4637 Surname4637 6.7
Name3927 Surname3927 6.7
Name3926 Surname3926 6.7
Name2499 Surname2499 6.7
Name7231 Surname7231 6.7
Name2819 Surname2819 6.7
Name8535 Surname8535 6.7
Name6448 Surname6448 6.7
Name3568 Surname3568 6.7
Name6302 Surname6302 6.7
Name2798 Surname2798 6.7
Name6872 Surname6872 6.7
Name3563 Surname3563 6.7
Name5949 Surname5949 6.7
Name4672 Surname4672 6.7
Name3604 Surname3604 6.7
Name7170 Surname7170 6.7
Name5645 Surname5645 6.7
Name7677 Surname7677 6.7
Name2313 Surname2313 6.7
Name9538 Surname9538 6.7
Name3378 Surname3378 6.7
Name5721 Surname5721 6.7
Name8744 Surname8744 6.7
Name1161 Surname1161 6.7
Name2273 Surname2273 6.7
Name5743 Surname5743 6.7
Name4265 Surname4265 6.7
Name8613 Surname8613 6.7
Name6004 Surname6004 6.7
Name7538 Surname7538 6.7
Name5296 Surname5296 6.7
Name5267 Surname5267 6.7
Name3161 Surname3161 6.7
Name9178 Surname9178 6.7
Name5714 Surname5714 6.7
Name6646 Surname6646 6.7
Name270 Surname270 6.7
Name4992 Surname4992 6.7
Name8437 Surname8437 6.7
Name123 Surname123 6.7
Name1349 Surname1349 6.7
Name5122 Surname5122 6.7
Name8214 Surname8214 6.7
Name4337 Surname4337 6.7
Name9124 Surname9124 6.7
Name2380 Surname2380 6.7
Name5970 Surname5970 6.7
Name6914 Surname6914 6.7
Name6594 Surname6594 6.7
Name8198 Surname8198 6.7
Name1299 Surname1299 6.7
Name2066 Surname2066 6.7
Name1280 Surname1280 6.7
Name4972 Surname4972 6.7
Name9841 Surname9841 6.7
Name2076 Surname2076 6.7
Name4806 Surname4806 6.7
Name9965 Surname9965 6.7
Name8293 Surname8293 6.72
Name6556 Surname6556 6.72
Name9099 Surname9099 6.72
Name9221 Surname9221 6.72
Name2908 Surname2908 6.72
Name8907 Surname8907 6.72
Name3209 Surname3209 6.74
Name6294 Surname6294 6.74
Name8604 Surname8604 6.74
Name7920 Surname7920 6.74
Name2934 Surname2934 6.74
Name784 Surname784 6.74
Name9404 Surname9404 6.74
Name9695 Surname9695 6.74
Name6496 Surname6496 6.74
Name8112 Surname8112 6.74
Name8914 Surname8914 6.74
Name8227 Surname8227 6.74
Name3630 Surname3630 6.74
Name1380 Surname1380 6.74
Name8977 Surname8977 6.74
Name2117 Surname2117 6.74
Name2219 Surname2219 6.74
Name6027 Surname6027 6.74
Name6615 Surname6615 6.74
Name5145 Surname5145 6.74
Name5596 Surname5596 6.74
Name1837 Surname1837 6.74
Name8636 Surname8636 6.74
Name6287 Surname6287 6.76
Name6601 Surname6601 6.76
Name52 Surname52 6.76
Name3821 Surname3821 6.76
Name5217 Surname5217 6.76
Name7373 Surname7373 6.76
Name963 Surname963 6.76
Name4187 Surname4187 6.76
Name2724 Surname2724 6.76
Name2102 Surname2102 6.76
Name3788 Surname3788 6.76
Name8306 Surname8306 6.76
Name3006 Surname3006 6.76
Name9002 Surname9002 6.76
Name5480 Surname5480 6.76
Name5019 Surname5019 6.76
Name7554 Surname7554 6.76
Name6576 Surname6576 6.76
Name1396 Surname1396 6.76
Name7603 Surname7603 6.76
Name7499 Surname7499 6.76
Name9906 Surname9906 6.76
Name2400 Surname2400 6.76
Name6033 Surname6033 6.76
Name8560 Surname8560 6.76
Name1422 Surname1422 6.76
Name157 Surname157 6.76
Name686 Surname686 6.76
Name2036 Surname2036 6.76
Name5338 Surname5338 6.76
Name6040 Surname6040 6.76
Name4905 Surname4905 6.76
Name4965 Surname4965 6.76
Name3715 Surname3715 6.76
Name9978 Surname9978 6.76
Name5291 Surname5291 6.76
Name6962 Surname6962 6.76
Name8269 Surname8269 6.76
Name9736 Surname9736 6.76
Name6067 Surname6067 6.76
Name4539 Surname4539 6.76
Name3776 Surname3776 6.76
Name4952 Surname4952 6.76
Name1641 Surname1641 6.76
Name3297 Surname3297 6.76
Name2525 Surname2525 6.76
Name9210 Surname9210 6.76
Name6079 Surname6079 6.76
Name1160 Surname1160 6.76
Name5915 Surname5915 6.78
Name618 Surname618 6.78
Name7507 Surname7507 6.78
Name4606 Surname4606 6.78
Name9462 Surname9462 6.8
Name5156 Surname5156 6.8
Name1466 Surname1466 6.8
Name4669 Surname4669 6.8
Name522 Surname522 6.8
Name5327 Surname5327 6.8
Name2794 Surname2794 6.8
Name8789 Surname8789 6.8
Name9590 Surname9590 6.8
Name2815 Surname2815 6.8
Name4029 Surname4029 6.8
Name6798 Surname6798 6.8
Name9737 Surname9737 6.8
Name6893 Surname6893 6.8
Name2844 Surname2844 6.8
Name9146 Surname9146 6.8
Name8871 Surname8871 6.8
Name7791 Surname7791 6.8
Name5510 Surname5510 6.8
Name6071 Surname6071 6.8
Name435 Surname435 6.8
Name690 Surname690 6.8
Name6688 Surname6688 6.8
Name723 Surname723 6.8
Name8503 Surname8503 6.8
Name2913 Surname2913 6.8
Name6318 Surname6318 6.8
Name6837 Surname6837 6.8
Name479 Surname479 6.8
Name1229 Surname1229 6.8
Name8720 Surname8720 6.82
Name4285 Surname4285 6.82
Name5607 Surname5607 6.82
Name5270 Surname5270 6.82
Name322 Surname322 6.82
Name7167 Surname7167 6.82
Name6579 Surname6579 6.82
Name1081 Surname1081 6.82
Name9234 Surname9234 6.82
Name7122 Surname7122 6.82
Name611 Surname611 6.82
Name8375 Surname8375 6.82
Name9126 Surname9126 6.82
Name9612 Surname9612 6.82
Name1156 Surname1156 6.82
Name2272 Surname2272 6.82
Name9098 Surname9098 6.82
Name5349 Surname5349 6.82
Name6045 Surname6045 6.82
Name3931 Surname3931 6.82
Name8249 Surname8249 6.82
Name5425 Surname5425 6.82
Name1508 Surname1508 6.82
Name7786 Surname7786 6.82
Name5670 Surname5670 6.82
Name6080 Surname6080 6.82
Name1581 Surname1581 6.82
Name1585 Surname1585 6.82
Name4004 Surname4004 6.82
Name7186 Surname7186 6.82
Name1465 Surname1465 6.82
Name548 Surname548 6.82
Name9103 Surname9103 6.82
Name7858 Surname7858 6.82
Name2561 Surname2561 6.82
Name4378 Surname4378 6.82
Name4570 Surname4570 6.82
Name4708 Surname4708 6.82
Name2626 Surname2626 6.82
Name4013 Surname4013 6.82
Name3394 Surname3394 6.82
Name1687 Surname1687 6.82
Name2570 Surname2570 6.82
Name4046 Surname4046 6.82
Name7308 Surname7308 6.82
Name4531 Surname4531 6.84
Name3348 Surname3348 6.84
Name4927 Surname4927 6.86
Name9013 Surname9013 6.86
Name2676 Surname2676 6.86
Name7347 Surname7347 6.86
Name643 Surname643 6.86
Name3656 Surname3656 6.86
Name1631 Surname1631 6.86
Name5789 Surname5789 6.86
Name5183 Surname5183 6.86
Name7337 Surname7337 6.86
Name43 Surname43 6.86
Name3338 Surname3338 6.86
Name2612 Surname2612 6.86
Name3407 Surname3407 6.86
Name7485 Surname7485 6.86
Name5819 Surname5819 6.86
Name1680 Surname1680 6.86
Name741 Surname741 6.86
Name5824 Surname5824 6.86
Name8049 Surname8049 6.86
Name6237 Surname6237 6.86
Name311 Surname311 6.86
Name5926 Surname5926 6.86
Name7425 Surname7425 6.86
Name5923 Surname5923 6.86
Name544 Surname544 6.86
Name1937 Surname1937 6.86
Name8473 Surname8473 6.86
Name6284 Surname6284 6.86
Name3374 Surname3374 6.86
Name1249 Surname1249 6.86
Name9641 Surname9641 6.86
Name3448 Surname3448 6.86
Name7737 Surname7737 6.86
Name1878 Surname1878 6.86
Name3972 Surname3972 6.86
Name2524 Surname2524 6.86
Name4956 Surname4956 6.86
Name2486 Surname2486 6.86
Name7222 Surname7222 6.86
Name8261 Surname8261 6.86
Name5500 Surname5500 6.86
Name2295 Surname2295 6.86
Name86 Surname86 6.86
Name6140 Surname6140 6.86
Name4859 Surname4859 6.86
Name9777 Surname9777 6.86
Name943 Surname943 6.86
Name9523 Surname9523 6.86
Name5759 Surname5759 6.88
Name5165 Surname5165 6.88
Name427 Surname427 6.88
Name6989 Surname6989 6.88
Name5373 Surname5373 6.88
Name5466 Surname5466 6.88
Name7326 Surname7326 6.88
Name218 Surname218 6.88
Name5703 Surname5703 6.88
Name7410 Surname7410 6.88
Name466 Surname466 6.88
Name7291 Surname7291 6.88
Name8501 Surname8501 6.88
Name4481 Surname4481 6.88
Name4467 Surname4467 6.88
Name1242 Surname1242 6.88
Name2945 Surname2945 6.88
Name8542 Surname8542 6.88
Name3890 Surname3890 6.88
Name8508 Surname8508 6.88
Name1096 Surname1096 6.88
Name3791 Surname3791 6.88
Name9029 Surname9029 6.88
Name4207 Surname4207 6.88
Name4253 Surname4253 6.88
Name6663 Surname6663 6.88
Name9070 Surname9070 6.88
Name7736 Surname7736 6.88
Name6713 Surname6713 6.88
Name2434 Surname2434 6.88
Name3779 Surname3779 6.88
Name4893 Surname4893 6.88
Name8717 Surname8717 6.88
Name9427 Surname9427 6.88
Name3579 Surname3579 6.88
Name9477 Surname9477 6.88
Name2197 Surname2197 6.88
Name7788 Surname7788 6.88
Name6187 Surname6187 6.88
Name6803 Surname6803 6.88
Name3162 Surname3162 6.88
Name6790 Surname6790 6.88
Name3132 Surname3132 6.88
Name7463 Surname7463 6.88
Name8300 Surname8300 6.88
Name1787 Surname1787 6.88
Name4241 Surname4241 6.92
Name6678 Surname6678 6.92
Name5082 Surname5082 6.92
Name2038 Surname2038 6.92
Name9271 Surname9271 6.92
Name7114 Surname7114 6.92
Name676 Surname676 6.92
Name5959 Surname5959 6.92
Name5773 Surname5773 6.92
Name1598 Surname1598 6.92
Name5281 Surname5281 6.92
Name276 Surname276 6.92
Name3534 Surname3534 6.92
Name3576 Surname3576 6.92
Name3344 Surname3344 6.92
Name9955 Surname9955 6.92
Name7915 Surname7915 6.92
Name3636 Surname3636 6.92
Name3144 Surname3144 6.92
Name3119 Surname3119 6.92
Name6344 Surname6344 6.92
Name7935 Surname7935 6.92
Name4220 Surname4220 6.92
Name2970 Surname2970 6.92
Name6477 Surname6477 6.92
Name2618 Surname2618 6.92
Name9047 Surname9047 6.92
Name428 Surname428 6.92
Name8454 Surname8454 6.92
Name2470 Surname2470 6.92
Name8435 Surname8435 6.92
Name2264 Surname2264 6.92
Name2235 Surname2235 6.92
Name4897 Surname4897 6.92
Name5014 Surname5014 6.92
Name4685 Surname4685 6.92
Name8215 Surname8215 6.92
Name7458 Surname7458 6.92
Name7044 Surname7044 6.92
Name1236 Surname1236 6.92
Name8163 Surname8163 6.92
Name4871 Surname4871 6.92
Name1515 Surname1515 6.92
Name5378 Surname5378 6.94
Name3797 Surname3797 6.94
Name2900 Surname2900 6.94
Name5154 Surname5154 6.94
Name3847 Surname3847 6.94
Name8912 Surname8912 6.94
Name7099 Surname7099 6.94
Name5426 Surname5426 6.94
Name8532 Surname8532 6.94
Name1905 Surname1905 6.94
Name6737 Surname6737 6.94
Name5666 Surname5666 6.94
Name6924 Surname6924 6.94
Name1014 Surname1014 6.94
Name1274 Surname1274 6.94
Name384 Surname384 6.94
Name3995 Surname3995 6.94
Name9065 Surname9065 6.94
Name4068 Surname4068 6.94
Name3403 Surname3403 6.94
Name6041 Surname6041 6.94
Name2338 Surname2338 6.94
Name7394 Surname7394 6.94
Name4195 Surname4195 6.94
Name4712 Surname4712 6.94
Name580 Surname580 6.94
Name6937 Surname6937 6.94
Name8284 Surname8284 6.94
Name8095 Surname8095 6.94
Name6282 Surname6282 6.94
Name8780 Surname8780 6.94
Name3108 Surname3108 6.94
Name1008 Surname1008 6.94
Name3080 Surname3080 6.94
Name3055 Surname3055 6.94
Name7436 Surname7436 6.94
Name9390 Surname9390 6.94
Name7482 Surname7482 6.94
Name1851 Surname1851 6.94
Name4876 Surname4876 6.96
Name1175 Surname1175 6.96
Name2443 Surname2443 6.98
Name4144 Surname4144 6.98
Name6319 Surname6319 6.98
Name7755 Surname7755 6.98
Name8252 Surname8252 6.98
Name6964 Surname6964 6.98
Name1157 Surname1157 6.98
Name9173 Surname9173 6.98
Name4196 Surname4196 6.98
Name9181 Surname9181 6.98
Name898 Surname898 6.98
Name9190 Surname9190 6.98
Name4227 Surname4227 6.98
Name1408 Surname1408 6.98
Name2134 Surname2134 6.98
Name5524 Surname5524 6.98
Name4911 Surname4911 6.98
Name5805 Surname5805 6.98
Name1237 Surname1237 6.98
Name3377 Surname3377 6.98
Name7248 Surname7248 6.98
Name3097 Surname3097 6.98
Name8826 Surname8826 6.98
Name3915 Surname3915 6.98
Name8451 Surname8451 6.98
Name7361 Surname7361 6.98
Name8612 Surname8612 6.98
Name8730 Surname8730 6.98
Name8649 Surname8649 6.98
Name49 Surname49 6.98
Name4023 Surname4023 6.98
Name9076 Surname9076 6.98
Name5681 Surname5681 6.98
Name4506 Surname4506 6.98
Name5113 Surname5113 6.98
Name1570 Surname1570 6.98
Name5043 Surname5043 6.98
Name645 Surname645 6.98
